,chan 1,chan 2,chan 3,chan 4,timestamps,stim_channel1,stim_channel2
64,22.81338882446289,15.561723709106445,18.157215118408203,28.067949295043945,1589747711.9192357,0,0
65,14.709026336669922,9.364709854125977,11.780684471130371,20.34131622314453,1589747711.9192357,0,0
66,15.2438325881958,9.009419441223145,10.191226959228516,21.321168899536133,1589747711.920092,0,0
67,20.54701042175293,13.85258960723877,15.490665435791016,25.644493103027344,1589747711.920092,0,0
68,17.843063354492188,10.258545875549316,9.368449211120605,23.007863998413086,1589747711.9206395,0,0
69,24.612281799316406,17.637367248535156,12.248172760009766,28.385841369628906,1589747711.9206395,0,0
70,23.299575805664062,15.105456352233887,13.512258529663086,26.80012321472168,1589747711.9714248,0,0
71,18.32925033569336,11.032705307006836,11.739545822143555,24.829195022583008,1589747711.9714248,0,0
72,19.795289993286133,9.469427108764648,10.714813232421875,22.188825607299805,1589747711.9721422,0,0
73,24.829195022583008,15.180253982543945,10.430581092834473,25.737991333007812,1589747711.9721422,0,0
74,27.76127815246582,19.40260124206543,17.34565544128418,36.639801025390625,1589747711.9724526,0,0
75,21.029457092285156,17.469072341918945,12.031258583068848,26.433612823486328,1589747711.9724526,0,0
76,16.22368621826172,9.525525093078613,4.098930358886719,20.19171905517578,1589747711.9733696,0,0
77,15.782378196716309,14.667887687683105,5.303178310394287,25.233104705810547,1589747711.9733696,0,0
78,18.35542869567871,8.268918991088867,2.6740283966064453,21.11921501159668,1589747712.023656,0,0
79,20.838722229003906,14.952119827270508,8.526971817016602,29.5489501953125,1589747712.023656,0,0
80,22.577775955200195,16.006771087646484,7.318984031677246,30.16977310180664,1589747712.024224,0,0
81,18.12355613708496,12.741839408874512,5.2059407234191895,27.503223419189453,1589747712.024224,0,0
82,17.648588180541992,8.190381050109863,2.4608540534973145,22.828350067138672,1589747712.0249486,0,0
83,24.339269638061523,15.999292373657227,6.496206283569336,29.934158325195312,1589747712.0249486,0,0
84,15.457006454467773,14.017145156860352,3.7436399459838867,26.32515525817871,1589747712.0261056,0,0
85,24.436506271362305,19.421300888061523,10.213666915893555,31.56849479675293,1589747712.0261056,0,0
86,29.249757766723633,26.60938835144043,12.30427074432373,35.02790451049805,1589747712.07598,0,0
87,24.39162826538086,15.868395805358887,1.6455559730529785,27.985671997070312,1589747712.07598,0,0
88,19.95984649658203,16.029211044311523,-0.011219699867069721,27.05443572998047,1589747712.0767024,0,0
89,24.447725296020508,16.848249435424805,4.098930358886719,33.2925910949707,1589747712.0767024,0,0
90,26.082061767578125,23.374374389648438,10.501639366149902,32.56330871582031,1589747712.0773768,0,0
91,24.357969284057617,17.0838623046875,2.367356777191162,26.471012115478516,1589747712.0773768,0,0
92,27.559322357177734,17.562570571899414,-3.5790841579437256,25.26676368713379,1589747712.078143,0,0
93,29.601308822631836,24.57488250732422,-1.0434321165084839,30.547502517700195,1589747712.078143,0,0
94,36.011497497558594,24.58236312866211,4.809511184692383,36.8380126953125,1589747712.1284072,0,0
95,28.51673698425293,22.39078140258789,-0.011219699867069721,28.101608276367188,1589747712.1284072,0,0
96,26.13442039489746,20.075782775878906,-3.9268949031829834,24.01015853881836,1589747712.1295233,0,0
97,31.691911697387695,19.193166732788086,2.0719046592712402,30.401647567749023,1589747712.1295233,0,0
98,34.867088317871094,27.005817413330078,3.4930665493011475,29.474151611328125,1589747712.129836,0,0
99,27.99315071105957,20.91352081298828,0.1645555943250656,27.25265121459961,1589747712.129836,0,0
100,29.844402313232422,23.879261016845703,4.278445720672607,35.04660415649414,1589747712.1306581,0,0
101,22.450618743896484,17.267118453979492,0.3328510820865631,29.990257263183594,1589747712.1306581,0,0
102,21.440847396850586,16.41442108154297,-6.219453811645508,26.58694839477539,1589747712.1809103,0,0
103,22.349641799926758,17.252159118652344,-1.4884802103042603,32.30525588989258,1589747712.1809103,0,0
104,24.589841842651367,19.249265670776367,-1.4585609436035156,31.134666442871094,1589747712.1816373,0,0
105,23.164939880371094,19.241785049438477,0.6170834898948669,31.905086517333984,1589747712.1816373,0,0
106,20.019683837890625,11.275798797607422,-6.275552272796631,18.385347366333008,1589747712.182391,0,0
107,24.99749183654785,19.73545265197754,-3.242493152618408,27.865995407104492,1589747712.182391,0,0
108,28.03803062438965,19.57837677001953,-3.724940299987793,26.815082550048828,1589747712.1831312,0,0
109,29.676105499267578,24.040077209472656,4.065271377563477,31.261823654174805,1589747712.1831312,0,0
110,35.401893615722656,27.450864791870117,7.580777168273926,42.496482849121094,1589747712.2336123,0,0
111,31.75922966003418,20.408634185791016,0.3590303957462311,35.66742706298828,1589747712.2336123,0,0
112,28.6214542388916,19.825210571289062,-1.3725433349609375,26.302717208862305,1589747712.2342415,0,0
113,34.0742301940918,21.586702346801758,-0.36277028918266296,32.567047119140625,1589747712.2342415,0,0
114,31.71061134338379,24.062517166137695,3.044278621673584,35.869380950927734,1589747712.23514,0,0
115,28.101608276367188,24.473905563354492,1.439861536026001,34.26496505737305,1589747712.23514,0,0
116,34.863346099853516,31.729310989379883,3.665102005004883,35.56644821166992,1589747712.235876,0,0
117,31.445077896118164,24.126094818115234,-2.561831474304199,29.743423461914062,1589747712.235876,0,0
118,25.233104705810547,22.353382110595703,-0.5235859751701355,29.833181381225586,1589747712.2859607,0,0
119,32.26785659790039,27.211511611938477,7.6518354415893555,31.650774002075195,1589747712.2859607,0,0
120,35.23733901977539,28.64389419555664,4.611296653747559,38.89870071411133,1589747712.2867196,0,0
121,31.022470474243164,21.968172073364258,-1.3127049207687378,32.2902946472168,1589747712.2867196,0,0
122,27.454605102539062,20.887340545654297,-1.4323816299438477,29.26471710205078,1589747712.2874355,0,0
123,31.983623504638672,27.121753692626953,2.0494651794433594,34.066749572753906,1589747712.2874355,0,0
124,34.235042572021484,26.818822860717773,1.2416467666625977,40.978084564208984,1589747712.2881248,0,0
125,29.49285125732422,25.68189239501953,-1.4772604703903198,38.18063735961914,1589747712.2881248,0,0
126,23.88300132751465,22.615175247192383,-4.256006240844727,34.23130416870117,1589747712.3387785,0,0
127,31.699392318725586,26.40369415283203,-4.618776321411133,38.307796478271484,1589747712.3387785,0,0
128,32.817623138427734,30.715797424316406,-2.0756444931030273,44.560909271240234,1589747712.3394208,0,0
129,30.700838088989258,25.44253921508789,-2.0532050132751465,37.56355667114258,1589747712.3394208,0,0
130,27.226470947265625,25.745471954345703,-4.166248321533203,36.0040168762207,1589747712.3402297,0,0
131,30.3118896484375,23.17616081237793,-3.7847788333892822,38.023563385009766,1589747712.3402297,0,0
132,28.797229766845703,18.082416534423828,-9.899515151977539,34.04804992675781,1589747712.3409536,0,0
133,37.86274719238281,23.991458892822266,-4.7459330558776855,39.42976379394531,1589747712.3409536,0,0
134,40.84718704223633,31.549795150756836,2.7076876163482666,48.12129211425781,1589747712.391205,0,0
135,39.99822998046875,27.73883819580078,-3.754859447479248,42.0663948059082,1589747712.391205,0,0
136,10.200576782226562,9.508695602416992,9.364709854125977,9.708780288696289,1589747712.392106,0,0
137,15.556114196777344,14.153651237487793,16.08156967163086,14.480892181396484,1589747712.392697,0,0
138,16.797760009765625,12.601593017578125,18.87901496887207,15.314889907836914,1589747712.392697,0,0
139,11.539461135864258,5.619199752807617,12.865256309509277,6.948734283447266,1589747712.3932834,0,0
140,8.169811248779297,2.3954060077667236,8.942100524902344,11.866703033447266,1589747712.3932834,0,0
141,11.569380760192871,9.074867248535156,17.79818344116211,11.025224685668945,1589747712.4441364,0,0
142,14.239668846130371,7.287195205688477,19.623254776000977,11.747025489807129,1589747712.4441364,0,0
143,15.52619457244873,5.409765243530273,17.577529907226562,11.6759672164917,1589747712.445104,0,0
144,8.96267032623291,2.429064989089966,13.254205703735352,3.5977838039398193,1589747712.445104,0,0
145,13.342093467712402,6.501816272735596,13.66185474395752,14.275197982788086,1589747712.4455922,0,0
146,16.981016159057617,14.583740234375,19.892528533935547,14.8623628616333,1589747712.4455922,0,0
147,18.697629928588867,20.810672760009766,24.74317741394043,14.383655548095703,1589747712.446303,0,0
148,23.353805541992188,22.979814529418945,37.14468765258789,20.97709846496582,1589747712.446303,0,0
149,19.969196319580078,17.72899627685547,26.02970314025879,14.04332447052002,1589747712.4936795,0,0
150,15.283101081848145,17.15679168701172,23.67730712890625,14.48463249206543,1589747712.4936795,0,0
151,20.287086486816406,19.93179702758789,29.818222045898438,17.513952255249023,1589747712.5485373,0,0
152,25.328472137451172,25.848318099975586,29.97903823852539,16.664993286132812,1589747712.5485373,0,0
153,20.83685302734375,25.478069305419922,29.679845809936523,17.2185001373291,1589747712.5495296,0,0
154,17.654197692871094,16.068479537963867,21.81857681274414,11.7432861328125,1589747712.5495296,0,0
155,9.056167602539062,11.363685607910156,16.627595901489258,2.2439398765563965,1589747712.549926,0,0
156,10.742862701416016,10.836359977722168,16.94922637939453,3.485586643218994,1589747712.549926,0,0
157,16.648164749145508,15.185863494873047,19.552196502685547,8.366156578063965,1589747712.5509953,0,0
158,16.6967830657959,15.238222122192383,19.57837677001953,15.404647827148438,1589747712.5509953,0,0
159,14.220969200134277,11.812474250793457,16.425640106201172,8.066964149475098,1589747712.6010635,0,0
160,9.662031173706055,10.170658111572266,15.81603717803955,5.183501243591309,1589747712.6010635,0,0
161,16.057260513305664,14.647317886352539,21.201492309570312,2.068164587020874,1589747712.6017487,0,0
162,17.901031494140625,18.693889617919922,20.487171173095703,12.842816352844238,1589747712.6017487,0,0
163,21.637191772460938,25.021800994873047,30.323108673095703,20.86490249633789,1589747712.6024685,0,0
164,26.82817268371582,23.76145362854004,25.65571403503418,19.06226921081543,1589747712.6024685,0,0
165,29.360084533691406,32.0902099609375,30.28196907043457,25.3939208984375,1589747712.6032383,0,0
166,38.16381072998047,33.915283203125,36.18727111816406,27.81737518310547,1589747712.6032383,0,0
167,39.54383087158203,32.81575393676758,34.582855224609375,26.99833869934082,1589747712.6535864,0,0
168,33.593650817871094,26.091411590576172,31.396459579467773,25.349040985107422,1589747712.6535864,0,0
169,38.72105407714844,30.77750587463379,33.06819534301758,31.97988510131836,1589747712.6542313,0,0
170,42.101924896240234,35.224246978759766,37.974945068359375,30.210912704467773,1589747712.6542313,0,0
171,36.71272659301758,27.5125732421875,28.08664894104004,25.853927612304688,1589747712.6549969,0,0
172,34.704402923583984,27.609811782836914,24.94139289855957,30.86165428161621,1589747712.6549969,0,0
173,30.556852340698242,26.65239715576172,20.352535247802734,25.431320190429688,1589747712.655754,0,0
174,23.608118057250977,22.718021392822266,20.49091148376465,26.44483184814453,1589747712.655754,0,0
175,27.340538024902344,26.315805435180664,21.968172073364258,27.88095474243164,1589747712.705995,0,0
176,29.274066925048828,27.355497360229492,18.145994186401367,27.940792083740234,1589747712.705995,0,0
177,26.39060401916504,25.807180404663086,11.560030937194824,21.721338272094727,1589747712.706714,0,0
178,29.47602081298828,23.667957305908203,8.2427396774292,29.952857971191406,1589747712.706714,0,0
179,28.204456329345703,25.66132354736328,12.70818042755127,32.619407653808594,1589747712.7074473,0,0
180,33.466495513916016,27.553712844848633,16.302223205566406,32.36135482788086,1589747712.7074473,0,0
181,39.00154495239258,29.001054763793945,22.660053253173828,35.19245910644531,1589747712.7082179,0,0
182,41.73541259765625,35.43742370605469,26.695405960083008,42.14119338989258,1589747712.7082179,0,0
183,37.408348083496094,31.323532104492188,20.61806869506836,35.820762634277344,1589747712.7585647,0,0
184,38.45552062988281,21.59979248046875,17.48029327392578,33.670318603515625,1589747712.7585647,0,0
185,41.380123138427734,34.49870681762695,23.538930892944336,43.031288146972656,1589747712.75956,0,0
186,43.19023513793945,40.871498107910156,26.859960556030273,38.820159912109375,1589747712.75956,0,0
187,37.73746109008789,28.514867782592773,18.05249786376953,33.80121612548828,1589747712.7602708,0,0
188,34.397727966308594,26.84313201904297,12.487525939941406,28.180145263671875,1589747712.7602708,0,0
189,30.934581756591797,25.863277435302734,11.642308235168457,27.01329803466797,1589747712.7610323,0,0
190,27.190942764282227,24.228940963745117,13.291604042053223,23.12006187438965,1589747712.7610323,0,0
191,33.23088073730469,25.837099075317383,18.37038803100586,26.414913177490234,1589747712.8121598,0,0
192,37.26997375488281,30.493274688720703,20.408634185791016,25.117168426513672,1589747712.8121598,0,0
193,31.656383514404297,27.61355209350586,15.228872299194336,21.18279266357422,1589747712.812644,0,0
194,25.893198013305664,26.012874603271484,15.733758926391602,19.04730987548828,1589747712.812644,0,0
195,37.95063400268555,33.45527648925781,23.445432662963867,33.7862548828125,1589747712.8133972,0,0
196,34.39398956298828,28.024940490722656,18.87153434753418,29.83692169189453,1589747712.8133972,0,0
197,31.824678421020508,23.86617088317871,14.761384963989258,25.554737091064453,1589747712.8141923,0,0
198,27.808025360107422,23.75397491455078,18.303070068359375,20.23659896850586,1589747712.8141923,0,0
199,35.4299430847168,24.565532684326172,18.303070068359375,28.819669723510742,1589747712.9159577,0,0
200,36.05076599121094,31.473127365112305,26.901100158691406,31.819068908691406,1589747712.9159577,0,0
201,31.001901626586914,29.397483825683594,15.019437789916992,26.717845916748047,1589747712.9170196,0,0
202,30.725147247314453,18.749988555908203,15.857175827026367,25.143346786499023,1589747712.9170196,0,0
203,31.91443634033203,28.499908447265625,22.600215911865234,26.9197998046875,1589747712.917491,0,0
204,40.83409881591797,31.03929901123047,25.143346786499023,30.397907257080078,1589747712.917491,0,0
205,47.28916549682617,31.282392501831055,22.746070861816406,36.38174819946289,1589747712.918324,0,0
206,49.28253173828125,33.41413497924805,28.082908630371094,38.2703971862793,1589747712.918324,0,0
207,43.49690628051758,31.4506893157959,23.609989166259766,34.14154815673828,1589747712.9692588,0,0
208,43.74374008178711,29.18056869506836,19.870088577270508,30.19221305847168,1589747712.9692588,0,0
209,44.9779052734375,32.927947998046875,23.826902389526367,36.737037658691406,1589747712.969859,0,0
210,49.937015533447266,33.234619140625,31.037429809570312,35.39067459106445,1589747712.969859,0,0
211,44.02049255371094,34.236915588378906,26.448572158813477,35.73848342895508,1589747712.97061,0,0
212,45.47531509399414,22.041099548339844,23.396814346313477,29.90049934387207,1589747712.97061,0,0
213,45.84182357788086,28.398929595947266,24.96383285522461,34.96806335449219,1589747712.9712818,0,0
214,50.875728607177734,33.81430435180664,26.908580780029297,33.50202560424805,1589747712.9712818,0,0
215,48.7626838684082,26.75711441040039,27.331188201904297,30.26327133178711,1589747713.0197842,0,0
216,47.34526443481445,23.013473510742188,23.72592544555664,28.19884490966797,1589747713.0197842,0,0
217,50.49052047729492,28.956174850463867,29.268457412719727,33.56186294555664,1589747713.0201752,0,0
218,50.90190887451172,31.521747589111328,32.245418548583984,39.38114547729492,1589747713.0201752,0,0
219,47.782833099365234,24.060646057128906,24.436506271362305,31.826549530029297,1589747713.0735004,0,0
220,47.285423278808594,23.466001510620117,23.553890228271484,28.984224319458008,1589747713.0735004,0,0
221,50.01555252075195,28.668203353881836,25.76791000366211,31.381500244140625,1589747713.0743284,0,0
222,55.05693817138672,27.53501319885254,29.7247257232666,37.58225631713867,1589747713.0743284,0,0
223,54.982139587402344,25.99417495727539,30.928972244262695,36.93525314331055,1589747713.0749996,0,0
224,47.6070556640625,24.90586280822754,26.224178314208984,33.778778076171875,1589747713.0749996,0,0
225,53.6993522644043,27.819246292114258,29.7658634185791,37.578514099121094,1589747713.0757532,0,0
226,51.878021240234375,28.67942237854004,33.7338981628418,39.642940521240234,1589747713.0757532,0,0
227,49.37602996826172,27.175983428955078,27.368587493896484,33.84609603881836,1589747713.1264431,0,0
228,46.64964294433594,24.19902229309082,26.833782196044922,34.90448760986328,1589747713.1264431,0,0
229,43.635284423828125,18.37225914001465,20.868640899658203,29.317075729370117,1589747713.1266968,0,0
230,36.82492446899414,13.858199119567871,16.309703826904297,22.106548309326172,1589747713.1266968,0,0
231,43.534305572509766,18.910804748535156,23.460391998291016,24.451465606689453,1589747713.1279347,0,0
232,46.589805603027344,21.371658325195312,26.695405960083008,30.547502517700195,1589747713.1279347,0,0
233,42.50957107543945,15.982462882995605,20.494651794433594,31.620853424072266,1589747713.1281707,0,0
234,47.053550720214844,23.129411697387695,21.78865623474121,31.74427032470703,1589747713.1281707,0,0
235,55.77125930786133,31.218814849853516,32.342655181884766,45.25278854370117,1589747713.1787877,0,0
236,42.31135940551758,17.934690475463867,22.069149017333984,32.54834747314453,1589747713.1787877,0,0
237,50.42694091796875,23.346324920654297,23.183639526367188,36.90533447265625,1589747713.1795518,0,0
238,49.65278244018555,26.3681640625,24.77309799194336,38.93983840942383,1589747713.1795518,0,0
239,46.7618408203125,22.392650604248047,20.61806869506836,36.823055267333984,1589747713.1803775,0,0
240,41.570858001708984,21.5848331451416,21.422147750854492,36.60614013671875,1589747713.1803775,0,0
241,36.38361740112305,15.683270454406738,17.427934646606445,34.69879150390625,1589747713.1807263,0,0
242,32.20240783691406,12.811027526855469,15.131635665893555,33.13177490234375,1589747713.1807263,0,0
243,33.657230377197266,15.376598358154297,17.222238540649414,34.1153678894043,1589747713.2309756,0,0
244,39.36057662963867,20.178630828857422,26.074583053588867,35.330833435058594,1589747713.2309756,0,0
245,34.461307525634766,17.059553146362305,19.335283279418945,31.0748291015625,1589747713.23171,0,0
246,31.8732967376709,11.535721778869629,18.11607551574707,30.416606903076172,1589747713.23171,0,0
247,34.124717712402344,16.917436599731445,21.601661682128906,30.023916244506836,1589747713.2324557,0,0
248,33.1635627746582,15.780508041381836,20.849943161010742,36.722076416015625,1589747713.2324557,0,0
249,25.504247665405273,9.448857307434082,19.49983787536621,34.79228973388672,1589747713.2331936,0,0
250,23.742753982543945,11.849872589111328,16.967926025390625,35.64872741699219,1589747713.2331936,0,0
251,30.025787353515625,12.242562294006348,24.627241134643555,33.97325134277344,1589747713.284104,0,0
252,30.179122924804688,17.153051376342773,22.626394271850586,37.544857025146484,1589747713.284104,0,0
253,25.814659118652344,9.695691108703613,16.975406646728516,36.19475173950195,1589747713.2850387,0,0
254,19.632604598999023,7.679884433746338,14.402355194091797,25.00497055053711,1589747713.2850387,0,0
255,31.136537551879883,9.557313919067383,24.500083923339844,37.2082633972168,1589747713.2857897,0,0
256,28.563486099243164,12.298661231994629,17.10630226135254,38.969757080078125,1589747713.2857897,0,0
257,31.83589744567871,11.760115623474121,22.233705520629883,47.137699127197266,1589747713.2864516,0,0
258,39.147403717041016,16.2853946685791,28.890727996826172,46.905826568603516,1589747713.2864516,0,0
259,30.01456642150879,19.81212043762207,21.743778228759766,44.62822723388672,1589747713.3361015,0,0
260,30.568071365356445,16.46491050720215,19.971065521240234,40.686370849609375,1589747713.3361015,0,0
261,33.05510711669922,17.403623580932617,21.35856819152832,49.665870666503906,1589747713.3370135,0,0
262,37.08671951293945,21.345478057861328,25.715551376342773,45.72027587890625,1589747713.3370135,0,0
263,31.087919235229492,14.920331001281738,25.75295066833496,40.45075607299805,1589747713.3377452,0,0
264,26.409303665161133,10.67928409576416,19.271703720092773,39.4559440612793,1589747713.3377452,0,0
265,20.803194046020508,9.662031173706055,14.387394905090332,33.78251647949219,1589747713.3384547,0,0
266,16.58832550048828,6.49807596206665,10.886848449707031,29.036582946777344,1589747713.3384547,0,0
267,16.233036041259766,5.1404924392700195,20.098222732543945,32.53712844848633,1589747713.3885202,0,0
268,24.356098175048828,10.795221328735352,21.590442657470703,38.255435943603516,1589747713.3885202,0,0
269,17.153051376342773,8.169811248779297,16.9080867767334,29.53399085998535,1589747713.3893182,0,0
270,13.095259666442871,4.463570594787598,14.828702926635742,34.54545593261719,1589747713.3893182,0,0
271,10.3258638381958,9.966833114624023,12.132235527038574,14.336906433105469,1589747713.3900433,0,0
272,14.41357421875,10.060331344604492,15.6253023147583,14.841793060302734,1589747713.390735,0,0
273,4.510319232940674,4.229826927185059,11.137421607971191,11.980769157409668,1589747713.390735,0,0
274,6.982393264770508,5.6996073722839355,7.94354772567749,6.195144176483154,1589747713.4410496,0,0
275,12.147194862365723,13.314043998718262,10.871889114379883,17.901031494140625,1589747713.4410496,0,0
276,10.07529067993164,8.276398658752441,14.286417961120605,13.865678787231445,1589747713.4417405,0,0
277,3.829657554626465,5.142362594604492,8.268918991088867,7.9678568840026855,1589747713.4417405,0,0
278,5.022685527801514,3.781038761138916,6.118476390838623,8.936491012573242,1589747713.4427767,0,0
279,8.354936599731445,7.023531913757324,14.22283935546875,13.832019805908203,1589747713.4427767,0,0
280,10.860669136047363,10.082770347595215,17.214759826660156,17.639238357543945,1589747713.4432616,0,0
281,4.4168219566345215,9.802277565002441,18.508764266967773,18.41339683532715,1589747713.4432616,0,0
282,9.835936546325684,14.649188041687012,21.52312469482422,25.979215621948242,1589747713.493492,0,0
283,5.60984992980957,9.454466819763184,14.529511451721191,22.897537231445312,1589747713.493492,0,0
284,3.3546903133392334,3.4893267154693604,5.2059407234191895,6.296121597290039,1589747713.4942572,0,0
285,9.192673683166504,9.218852996826172,12.760539054870605,15.376598358154297,1589747713.4942572,0,0
286,11.945240020751953,12.595983505249023,24.698299407958984,15.724409103393555,1589747713.4950075,0,0
287,5.8903422355651855,11.245879173278809,18.867795944213867,15.485055923461914,1589747713.4950075,0,0
288,8.568110466003418,11.354336738586426,14.832443237304688,18.368518829345703,1589747713.4957392,0,0
289,8.23151969909668,7.801431179046631,15.337329864501953,19.322193145751953,1589747713.4957392,0,0
290,1.4473413228988647,5.164802074432373,9.144055366516113,17.57192039489746,1589747713.5463755,0,0
291,6.877676010131836,9.705039978027344,12.5062255859375,18.162824630737305,1589747713.5463755,0,0
292,7.8724894523620605,14.204139709472656,20.210418701171875,22.04483985900879,1589747713.547178,0,0
293,8.680307388305664,9.656421661376953,17.786964416503906,14.976428985595703,1589747713.547178,0,0
